Product_Brand,Product_Name,Product_Type,Product_Category,Product_Original_Price,Product_Offer_Price,Product_Discount,Product_Rating,Product_Ratings_Count,Product_Reviews_Count,Product_Highlight,Product_Stock_Status,Product_Rating_Scale,Product_Price_Difference
Lakme,"Lakme Tulip Spice Liquid Lipstick & Lip
Liner Combo (2 Pcs)",Kits & Combos,Combo,1469,1415,4,4.2,457,35,,In Stock,High,54
Lakme,"Lakme Vit C Superglow Face Base Combo
(Fixer + Tint)(2 Pcs)",Kits & Combos,Combo,724,652,10,4.5,1926,276,,In Stock,High,72
Lakme,Lakme Lumi + Sun Protect Combo,Kits & Combos,Combo,1773,1472,17,4.3,55265,2482,,In Stock,High,301
Lakme,"Lakme Glitterati Lip Glaze, High Shine
Lip Plumper Lip Gloss & Lip Liner Combo
- Reds (2 Pcs)",Kits & Combos,Combo,1169,1052,10,4.2,483,58,,In Stock,High,117
Lakme,"Lakme Absolute Gloss Artist Eye Liner -
Black (2.5ml)",Makeup,Eyes,750,525,30,4.4,973,115,,Out Of Stock,High,225
Lakme,"Lakme Absolute Matte Melt Liquid Lip
Color - Revenge Red (6ml)",Makeup,Lips,700,525,25,4.3,5287,252,,Out Of Stock,High,175
Lakme,"Lakme Facelift MultiSlayer Highlighter
Stick - Sunlit Sepia (13 g)",Makeup,Face,899,719,20,4.3,147,26,,Out Of Stock,High,180
Lakme,"Lakme Micellar Pure Facewash For Deep
Pore Cleanse (50 g)",Skin Care,Cleansers,149,0,0,4.3,1101,151,,Out Of Stock,High,149
Lakme,"Lakme Xtraordin-Airy Mattreal Mousse
Concealer, Conceals Dark Circles, Even
Skin Tone, Natural (9g)",Makeup,Face,600,450,25,4.3,1431,91,,Out Of Stock,High,150
Lakme,"Lakme Prep Cover Set Combo with Setting
Spray (3 pcs)",Kits & Combos,Combo,1424,1068,25,4.4,79372,5157,,Out Of Stock,High,356
Lakme,"Lakme Absolute 3D Eye Brow Definer -
Graphite (1.19g)",Makeup,Eye Brow,800,600,25,4.4,343,21,,Out Of Stock,High,200
Lakme,"Lakme 9 To 5 Pure Rouge Blusher - Nude
Flush (6g)",Makeup,Face,575,403,30,4.3,5987,693,,Out Of Stock,High,172
Lakme,"Lakme Glitterati Face Palette - Night
Diva (14g)",Makeup,Face,1199,1019,15,4.5,15,2,,Out Of Stock,High,180
Lakme,"Lakme Unreal 3D Lash Maximiser, Black
(15ml)",Makeup,Eyes,800,560,30,4.1,590,58,,Out Of Stock,High,240
Lakme,"Lakme Face It Loose Finishing Powder (15
g)",Makeup,Face,285,257,10,4.3,988,36,,Out Of Stock,High,28
Lakme,Lakme Absolute Mousse Lip Duo (2 pcs),Kits & Combos,Combo,1550,930,40,4.3,9699,697,,Out Of Stock,High,620
Lakme,"Lakme Absolute Explore Eye Shadow
Palette - Desert Sunset (10g)",Makeup,Eyes,995,697,30,4.1,165,7,,Out Of Stock,High,298
Lakme,"Lakme 9 to 5 Naturale Aloe Aqua
Hydrating Face Gel with 100% Natural
Aloe Vera (50g)",Skin Care,Moisturizers,225,0,0,4.4,10152,1117,,Out Of Stock,High,225
Lakme,"Lakme Glitterati Liquid Highlighter For
Dewy Makeup Look, Ivory (25g)",Makeup,Face,650,520,20,4.3,5875,218,,Out Of Stock,High,130
Lakme,"Lakme Absolute Mousse Date Night Combo
(2 pcs)",Kits & Combos,Combo,1799,1079,40,4.3,9698,696,,Out Of Stock,High,720
Lakme,"Lakme Absolute Kohl Ultimate Kajal -
Black (1.2g)",Makeup,Eyes,825,536,35,4.3,2712,370,,Out Of Stock,High,289
Lakme,"Lakme Hydrating Lip Love Lip Mask with
Hyaluronic Acid Shea Butter & Almond Oil
(13 g)",Makeup,Lips,325,293,10,4.4,438,28,,Out Of Stock,High,32
Lakme,"Lakme Micellar Pure Facewash + Bi-Phasic
Remover Combo",Kits & Combos,Combo,849,543,36,4.4,1224,146,,Out Of Stock,High,306
Lakme,"Lakme 9to5 Primer + Matte Liquid
Lipstick - Minis - Bold Collection (8ml)",Makeup,Face,999,749,25,4.0,960,41,,Out Of Stock,High,250
Lakme,"Lakme Hydra Pro Hyaluronic Serum & Day
Creme Combo",Kits & Combos,Combo,1248,1086,13,4.5,5166,339,,Out Of Stock,High,162
Lakme,"Lakme Lip Love SPF 15 Gelato Lip Balm
for Soft Lips - Berry Mint (4.5g)",Makeup,Lips,199,0,0,4.3,4888,445,,Out Of Stock,High,199
Lakme,"Lakme Black Kajal Pencil Sharpenable
Kajal Pencil for Bold Looking Eyes (2g)",Makeup,Eyes,85,0,0,4.2,10147,649,,Out Of Stock,High,85
Lakme,"Lakme Mini Primer + Crimson Sky Combo (2
pcs)",Kits & Combos,Combo,1000,650,35,4.3,38228,1908,,Out Of Stock,High,350
Lakme,"Lakme Eyeconic Fine Tip Pen Eyeliner,
Waterproof - Black (1ml)",Makeup,Eyes,550,468,15,4.4,6957,728,,Out Of Stock,High,82
Lakme,"Lakme Blush & Glow Lemon Freshness Gel
Face Wash (50g)",Makeup,Face,125,0,0,4.4,725,116,,Out Of Stock,High,125
Lakme,"Lakme Absolute Facelift Palette - Golden
Hour (15 g)",Makeup,Face,900,630,30,4.3,566,15,,Out Of Stock,High,270
Lakme,"Lakme Absolute Skin Dew Serum Foundation
- Cool Ivory (30 g)",Makeup,Face,875,613,30,4.0,704,41,,Out Of Stock,High,262
Lakme,Lakme Glam Lips + Eyes Duo (2 Pcs),Kits & Combos,Combo,1599,1039,35,4.3,41443,5040,,Out Of Stock,High,560
Lakme,Lakme Eyeconic Liner Pen BLock Tip (1ml),Makeup,Eyes,550,468,15,4.1,831,129,,Out Of Stock,High,82
Lakme,"Lakme Hyaluronic Acid Face serum & Sun
Expert SPF PA ++++ 1% Hyaluronic
Sunscreen",Skin Care,Serums,898,754,16,4.3,1380,220,,Out Of Stock,High,144
Lakme,Lakme Prime And Conceal (2 pcs),Kits & Combos,Combo,1598,1046,35,4.4,38997,3195,,Out Of Stock,High,552
Lakme,Lakme Flawless Base Combo (3 pcs),Kits & Combos,Combo,2673,1722,36,4.4,76807,6789,,Out Of Stock,High,951
Lakme,"Lakme's Haute Nails Selection - Set Of 4
(24ml)",Kits & Combos,Combo,760,0,0,4.2,118,3,,Out Of Stock,High,760
Lakme,"Lakme Micellar Pure Facewash + Makeup
Remover Combo",Kits & Combos,Combo,749,487,35,4.4,1146,157,,Out Of Stock,High,262
Lakme,"Lakme Prep Cover Set Multipurpose Combo
(3 pcs)",Kits & Combos,Combo,2024,1316,35,4.4,101089,7148,,Out Of Stock,High,708
Lakme,"Lakme Absolute Skin Dew Serum Foundation
+ Setting Spray (2 pcs)",Kits & Combos,Combo,1450,1044,28,4.3,3408,110,,Out Of Stock,High,406
Laneige,LANEIGE Love Sale Combo,Kits & Combos,Combo,2650,1500,43,4.4,6277,743,,In Stock,High,1150
Laneige,LANEIGE Lip Sleeping Mask Berry (8g),Makeup,Lips,600,0,0,4.6,25027,2681,BESTSELLER,In Stock,High,600
Laneige,LANEIGE Mini Lip Glowy Balm Set (20g),Kits & Combos,Combo,1200,0,0,4.6,5,5,,In Stock,High,1200
Laneige,"LANEIGE Lip Glowy Balm Berry Fruits
Rouges (10g)",Makeup,Lips,750,0,0,4.6,20605,2205,BESTSELLER,In Stock,High,750
Laneige,"Laneige Cream Skin Cerapeptide Toner &
Moisturizer (50ml)",Skin Care,Moisturizers,900,0,0,4.5,8600,1348,BESTSELLER,In Stock,High,900
Laneige,LANEIGE Smores Kisses Set (18g),Kits & Combos,Combo,1250,0,0,5.0,2,2,,In Stock,High,1250
Laneige,"LANEIGE Hydro UV Defense Sunscreen Ex
Broad Spectrum SPF 50+(50ml)",Skin Care,Sun Care,1850,0,0,2.0,1,1,,In Stock,Low,1850
Laneige,LANEIGE Strong Barrier Minis Set (80ml),Kits & Combos,Combo,2100,0,0,4.6,14,5,,In Stock,High,2100
Laneige,"LANEIGE Bouncy And Firm Sleeping Mask
(25ml)",Skin Care,Masks,1300,0,0,4.5,754,144,BESTSELLER,In Stock,High,1300
Laneige,"LANEIGE Lip Sleeping Mask - Sweet Candy
Ex (8g)",Makeup,Lips,600,0,0,4.6,672,90,BESTSELLER,In Stock,High,600
Laneige,LANEIGE Water Sleeping Mask (70ml),Skin Care,Masks,2240,0,0,4.4,8745,1641,BESTSELLER,In Stock,High,2240
Laneige,"LANEIGE Watery Sun Cream SPF50+
PA++++(50ml)",Skin Care,Moisturizers,1650,0,0,4.3,1462,256,,In Stock,High,1650
Laneige,"LANEIGE Lip Sleeping Mask - Candy Cane
(20g)",Makeup,Lips,1750,0,0,4.5,50,17,,In Stock,High,1750
Laneige,"LANEIGE Lip Sleeping Mask - Gummy Bear
(8g)",Makeup,Lips,600,0,0,4.7,628,103,BESTSELLER,In Stock,High,600
Laneige,LANEIGE Berry Bliss Lip Duo Mini (2pcs),Kits & Combos,Combo,1350,0,0,4.6,41258,4296,BESTSELLER,In Stock,High,1350
Laneige,LANEIGE Water Sleeping Mask EX (25ml),Skin Care,Masks,850,0,0,4.4,8745,1641,,In Stock,High,850
Laneige,"LANEIGE Cream Skin Cerapeptide Refiner
Refill (170ml)",Skin Care,Moisturizers,1600,0,0,4.6,468,73,,In Stock,High,1600
Laneige,LANEIGE Cica Sleeping Mask (25ml),Skin Care,Masks,950,0,0,4.5,1574,305,,In Stock,High,950
Laneige,"LANEIGE Water Bank Blue Hyaluronic Cream
Moisturizer (50ml)",Skin Care,Moisturizers,2900,0,0,4.5,530,57,,In Stock,High,2900
Laneige,"LANEIGE Water Bank Blue Hyaluronic Gel
Moisturizer (50ml)",Skin Care,Moisturizers,3050,0,0,4.4,379,39,,In Stock,High,3050
Laneige,LANEIGE Glowy Makeup Serum (30ml),Skin Care,Serums,1900,0,0,4.4,777,106,,In Stock,High,1900
Laneige,LANEIGE Lip Balm Trio (3 PC),Kits & Combos,Combo,2250,0,0,4.6,18704,1924,,In Stock,High,2250
Laneige,LANEIGE Lip Sleeping Mask Vanilla (20 g),Makeup,Lips,1420,0,0,4.7,412,95,,In Stock,High,1420
Laneige,"LANEIGE Water Bank Blue Hyaluronic
Cleansing Foam (150g)",Skin Care,Cleansers,1810,0,0,4.6,255,26,,In Stock,High,1810
Laneige,"LANEIGE Bouncy And Firm Lip Treatment
(12g)",Makeup,Lips,1900,0,0,4.7,25,5,,In Stock,High,1900
Laneige,"LANEIGE Radian-C Sun Cream SPF 50+
PA++++(50ml)",Skin Care,Moisturizers,2000,0,0,4.4,422,52,,In Stock,High,2000
Laneige,"LANEIGE Water Bank Blue Hyaluronic Cream
Moisturizer - Mini (20ml)",Skin Care,Moisturizers,1450,0,0,4.5,530,57,,In Stock,High,1450
Laneige,"LANEIGE Plump, Firm & Glow Set (32g)",Kits & Combos,Combo,2700,0,0,4.4,27,5,,In Stock,High,2700
Laneige,"LANEIGE Water Bank Blue Hyaluronic Serum
(50ml)",Skin Care,Serums,3250,0,0,4.6,193,21,,In Stock,High,3250
Laneige,"LANEIGE Water Bank Blue Hyaluronic
Intensive Moisturizer (50ml)",Skin Care,Moisturizers,2900,0,0,4.6,56,10,,In Stock,High,2900
Laneige,"LANEIGE Cream Skin Cerapeptide Refiner
Mist (2 pcs)",Kits & Combos,Combo,2820,0,0,4.6,1857,273,,In Stock,High,2820
Laneige,LANEIGE Vanilla Candy Lip Duo (2pcs),Kits & Combos,Combo,1500,0,0,4.6,18304,1907,,In Stock,High,1500
Laneige,LANEIGE Candy & Gummy Lip Duo (2pcs),Kits & Combos,Combo,1500,0,0,4.6,18363,1880,,In Stock,High,1500
Laneige,"LANEIGE Bouncy And Firm Eye Sleeping
Mask (20g)",Skin Care,Masks,2400,0,0,4.4,15,3,,In Stock,High,2400
Laneige,LANEIGE Dream Team Trio (50ml+3g),Kits & Combos,Combo,2150,0,0,4.6,39,7,,In Stock,High,2150
Laneige,LANEIGE Berry Bliss Lip Duo (2pcs),Kits & Combos,Combo,2170,0,0,4.6,21563,2335,,In Stock,High,2170
Laneige,"LANEIGE Water Bank Blue Hyaluronic
Intensive Moisturizer - Mini (20ml)",Skin Care,Moisturizers,1450,0,0,4.6,56,10,,In Stock,High,1450
Laneige,"LANEIGE Water Bank Blue Hyaluronic
Emulsion For Normal To Dry Skin (120ml)",Others,Others,2530,0,0,4.6,149,23,,In Stock,High,2530
Laneige,"LANEIGE Water Bank Blue Hyaluronic Gel
Moisturizer - Mini (20ml)",Skin Care,Moisturizers,1450,0,0,4.4,379,39,,In Stock,High,1450
Laneige,"LANEIGE Water Bank Blue Hyaluronic Cream
Moisturizer Refill (50ml)",Skin Care,Moisturizers,2600,0,0,4.5,10,2,,In Stock,High,2600
Laneige,LANEIGE Lip Sleeping Mask Mango (20 g),Makeup,Lips,1420,0,0,4.5,97,32,,In Stock,High,1420
Laneige,LANEIGE Radian-C Cream (30ml),Skin Care,Moisturizers,2300,0,0,4.2,180,17,,In Stock,High,2300
Laneige,"LANEIGE Water Bank Blue Hyaluronic Eye
Cream (25ml)",Skin Care,Moisturizers,2900,0,0,4.4,114,13,,In Stock,High,2900
Laneige,LANEIGE Vanilla Dream Lip Duo (2pcs),Kits & Combos,Combo,2170,0,0,4.6,18318,1952,,In Stock,High,2170
Laneige,LANEIGE Cream Skin Mist Pump (37g),Bath & Body,Fragrances,340,0,0,4.2,230,19,,In Stock,High,340
Laneige,"LANEIGE Water Bank Blue Hyaluronic
Revitalizing Toner (160ml)",Skin Care,Toners,2320,0,0,4.5,102,7,,In Stock,High,2320
Laneige,"LANEIGE Water Bank Blue Hyaluronic
Emulsion For Combination To Oily Skin
(120ml)",Others,Others,2530,0,0,4.7,86,8,,In Stock,High,2530
Laneige,"LANEIGE Power Hydration Combo - Water
Sleeping Mask + Cream Skin Cerapeptide
Toner & Moisturizer",Kits & Combos,Combo,1750,0,0,4.4,12923,1918,,In Stock,High,1750
Laneige,LANEIGE Icons To Go Set (45ml+3g),Kits & Combos,Combo,2450,0,0,4.4,29,2,,In Stock,High,2450
Laneige,LANEIGE Skin Bounce Combo (2pcs),Kits & Combos,Combo,2200,0,0,4.4,6584,810,,In Stock,High,2200
Laneige,LANEIGE Gummy Bear Lip Duo (2pcs),Kits & Combos,Combo,2170,0,0,4.6,18486,1906,,In Stock,High,2170
Laneige,LANEIGE Sweet Night Set (25ml+20g),Kits & Combos,Combo,2500,0,0,4.7,95,6,,In Stock,High,2500
Laneige,LANEIGE Sweet Candy Lip Duo (2pcs),Kits & Combos,Combo,2170,0,0,4.6,18344,1886,,In Stock,High,2170
Laneige,LANEIGE Hydrate & Restore Combo (2pcs),Kits & Combos,Combo,1450,0,0,4.5,29233,3526,,In Stock,High,1450
Laneige,"LANEIGE CSMS Routine - For Oily Skin
(Full Size Water Bank Cream)",Skin Care,Moisturizers,4350,3050,30,4.5,466,31,,In Stock,High,1300
Laneige,"LANEIGE Water Bank Blue Hyaluronic
Exfoliating Toner (160ml)",Skin Care,Cleansers,2320,0,0,4.7,75,4,,In Stock,High,2320
Laneige,LANEIGE Bounce and Berry combo (2pcs),Kits & Combos,Combo,4020,0,0,4.7,2885,406,,In Stock,High,4020
Laneige,LANEIGE Mango Delight Lip Duo (2pcs),Kits & Combos,Combo,2170,0,0,4.6,17649,1820,,In Stock,High,2170
Laneige,LANEIGE Bounce and Hydrate Combo (2pcs),Kits & Combos,Combo,2150,0,0,4.4,7408,1304,,In Stock,High,2150
Laneige,LANEIGE Lip Treatment Balm (10g),Makeup,Lips,1750,0,0,4.5,664,112,,Out Of Stock,High,1750
M.A.C,"M.A.C MACximal Satin Lipstick - Creme In
Your Coffee (3.5g)",Makeup,Lips,2550,0,0,4.1,44,16,,In Stock,High,2550
M.A.C,"M.A.C Strobe Cream Mini - Pinklite
Illuminating Moisturizer & Liquid
Highlighter",Makeup,Face,1400,0,0,4.4,15575,1342,BESTSELLER,In Stock,High,1400
M.A.C,"M.A.C Studio Fix Powder Plus Compact
Foundation - NC42 (15gm)",Makeup,Face,3900,0,0,4.4,18824,1835,BESTSELLER,In Stock,High,3900
M.A.C,"M.A.C MACximal Mini Matte Nude Lipstick
- Mehr (1.7g)",Makeup,Lips,1650,0,0,4.4,30727,5295,BESTSELLER,In Stock,High,1650
M.A.C,"M.A.C Prep + Prime Fix+ (Alcohol Free)
Setting Spray - Original (Makeup Fixer)
With Green Tea (100ml)",Makeup,Face,2700,0,0,4.5,285,19,BESTSELLER,In Stock,High,2700
M.A.C,"M.A.C Studio Fix Fluid SPF 15 Soft Matte
Foundation With Hyaluronic Acid - NC20
(30ml)",Makeup,Face,4000,0,0,4.4,13458,1668,BESTSELLER,In Stock,High,4000
M.A.C,"M.A.C Glow Play Cushiony Blush - Blush,
Please (7.3g)",Makeup,Face,3800,0,0,3.9,24,2,,In Stock,Medium,3800
M.A.C,"M.A.C MACximal Matte Lipstick - Ruby Woo
(3.5g)",Makeup,Lips,2550,0,0,4.5,8788,1687,BESTSELLER,In Stock,High,2550
M.A.C,"M.A.C In Extreme Dimension 24Hr
Waterproof & Smudgeproof Kajal Eye Liner
(0.8gm)",Makeup,Eyes,850,0,0,4.3,10437,1047,,In Stock,High,850
M.A.C,"M.A.C Glow Play Tender Talk Lip Balm -
Serve (3.14g)",Makeup,Lips,3000,0,0,4.7,25,8,,In Stock,High,3000
M.A.C,"M.A.C Studio Fix Fluid SPF 15 Mini Soft
Matte Foundation With Hyaluronic Acid -
NC15 (15ml)",Makeup,Face,2250,0,0,4.4,17400,1023,BESTSELLER,In Stock,High,2250
M.A.C,"M.A.C Strobe Cream - Pinklite |
Illuminating Moisturizer & Liquid
Highlighter (50ml)",Makeup,Face,4200,0,0,4.5,5434,753,BESTSELLER,In Stock,High,4200
M.A.C,"M.A.C Prep + Prime Fix+ Setting Spray
(Makeup Fixer) - Travel Size (13ml)",Makeup,Face,850,0,0,4.4,18204,1201,,In Stock,High,850
M.A.C,"M.A.C Retro Matte Liquid Lipcolour -
Burnt Spice (5ml)",Makeup,Lips,2800,0,0,4.4,4394,879,,In Stock,High,2800
M.A.C,"M.A.C Powder Kiss Lipstick - Burning
Love (3g)",Makeup,Face,2800,0,0,4.4,3664,656,,In Stock,High,2800
M.A.C,"M.A.C Studio Fix Conceal and Correct
Palette - Medium Deep (Singles)",Makeup,Face,5450,0,0,4.5,1610,176,,In Stock,High,5450
M.A.C,"M.A.C Studio Radiance Serum-Powered
Foundation - NC20 (30ml)",Makeup,Face,4300,0,0,4.4,580,34,,In Stock,High,4300
M.A.C,M.A.C Lip Pencil - Soar (1.45g),Makeup,Eye Brow,2300,0,0,4.5,1983,316,,In Stock,High,2300
M.A.C,"M.A.C Locked Kiss Ink Liquid Lipstick -
Decadence (1 gms)",Makeup,Lips,3150,0,0,4.5,870,116,,In Stock,High,3150
M.A.C,"M.A.C Fix + (Stay Over Alcohol Free -
Long Lasting) - Setting Spray (Makeup
Fixer)(100ml)",Makeup,Face,3200,0,0,4.5,668,30,,In Stock,High,3200
M.A.C,"M.A.C Powder Kiss Liquid Lipcolour -
More The Mehr-Ier (5ml)",Makeup,Face,3100,0,0,4.3,2620,473,,In Stock,High,3100
M.A.C,"M.A.C Mineralize Skinfinish Highlighter
- Soft & Gentle (Singles)",Makeup,Face,4000,0,0,4.5,2323,328,,In Stock,High,4000
M.A.C,"M.A.C Prep + Prime Natural Radiance
Primer - Radiant Pink (50ml)",Makeup,Face,4300,0,0,4.5,1105,92,,In Stock,High,4300
M.A.C,"M.A.C Locked Kiss Lipstick - Connoisseur
(1 gms)",Makeup,Lips,3150,0,0,4.1,585,69,,In Stock,High,3150
M.A.C,"M.A.C Studio Fix 24-Hour Smooth Wear
Concealer - NC42 (7ml)",Makeup,Face,3000,0,0,4.4,1587,127,,In Stock,High,3000
M.A.C,"M.A.C Hyper Real Skincanvas Balm
Moisturizer With Niacinamide, Hyaluronic
Acid & Ceramide (50ml)",Skin Care,Lip Care,5500,0,0,4.4,369,23,,In Stock,High,5500
M.A.C,M.A.C Matte Powder Blush - Melba (6g),Makeup,Face,3100,0,0,4.5,1439,229,,In Stock,High,3100
M.A.C,"M.A.C Squirt Plumping Lip Gloss Stick -
Heat Sensor (2.3g)",Makeup,Lips,2300,0,0,4.3,535,69,,In Stock,High,2300
M.A.C,"M.A.C. Colour Excess Gel Pencil Eye
Liner- Sick Tat Bro Kajal (1 gms)",Makeup,Eyes,2250,0,0,4.4,481,41,,In Stock,High,2250
M.A.C,"M.A.C Studio Radiance 24HR Luminous Lift
Concealer - NC35 (11ml)",Makeup,Face,3100,0,0,4.4,14,0,,In Stock,High,3100
M.A.C,"M.A.C Studio Fix Every-Wear All-Over
Face Pen - NC20 (12ml)",Others,Others,3000,0,0,4.3,452,45,,In Stock,High,3000
M.A.C,"M.A.C Pro Longwear Fluidline Eyeliner
Gel - Blacktrack (3g)",Makeup,Eyes,1850,0,0,4.4,1048,131,,In Stock,High,1850
M.A.C,"M.A.C Studio Fix Pro Set + Blur
Weightless Loose Powder - Medium (1 gms)",Kits & Combos,Combo,2950,0,0,4.5,344,16,,In Stock,High,2950
M.A.C,"M.A.C Liquidlast Liner - Point Black
(2.5ml)",Makeup,Eyes,3100,0,0,4.3,556,83,,In Stock,High,3100
M.A.C,"M.A.C Retro Matte Lipstick - Firewerk
(Embroidered Opulence Collection)(3g)",Makeup,Lips,2800,0,0,4.6,82,14,,In Stock,High,2800
M.A.C,"M.A.C Strobe Dewy Skin Tint - Light (1
gms)",Makeup,Face,3300,0,0,4.2,451,34,,In Stock,High,3300
M.A.C,M.A.C Pro Brow Definer - Spiked (1 gms),Makeup,Eye Brow,2700,0,0,3.6,20,3,,In Stock,Medium,2700
M.A.C,"M.A.C Hyper Real Serumizer Skin
Balancing Serum With Niacinamide,
Hyaluronic Acid & Ceramides (30ml)",Skin Care,Serums,6500,0,0,4.5,241,15,,In Stock,High,6500
M.A.C,"M.A.C Lustreglass Lipstick - Beam There,
Done That (Singles)",Makeup,Lips,2800,0,0,4.6,342,39,,In Stock,High,2800
M.A.C,"M.A.C Connect In Colour Eye Shadow
Palette X12 - Unfiltered Nudes (12.2 g)",Makeup,Eyes,5700,0,0,4.4,75,10,,In Stock,High,5700
M.A.C,"M.A.C Connect In Colour Eye Shadow
Palette X6 - Rose Lens (6.25 g)",Makeup,Eyes,3900,0,0,4.5,164,10,,In Stock,High,3900
M.A.C,"M.A.C MACximal Satin Mini Lipstick -
Dubonnet (1.8g)",Makeup,Lips,1650,0,0,4.2,42,6,,In Stock,High,1650
M.A.C,"M.A.C Pro Longwear Concealer - NC35
(9ml)",Makeup,Face,3350,0,0,4.3,814,121,,In Stock,High,3350
M.A.C,M.A.C Sheertone Blush - Peaches (6g),Makeup,Face,3100,0,0,4.5,622,82,,In Stock,High,3100
M.A.C,"M.A.C Powder Kiss Velvet Blur Slim Stick
- Mullit Over (1g)",Makeup,Face,3100,0,0,4.4,652,85,,In Stock,High,3100
M.A.C,"M.A.C Macstack Mascara - Black Stack
(8ml)",Makeup,Eyes,2200,0,0,4.4,533,44,,In Stock,High,2200
M.A.C,M.A.C Lipglass - Love Child (3.1ml),Makeup,Lips,2200,0,0,4.3,538,79,,In Stock,High,2200
M.A.C,M.A.C Eye Kohl - Smolder (1.36g),Others,Others,2050,0,0,4.1,289,39,,In Stock,High,2050
M.A.C,"M.A.C MACximal Silky Matte Viva Glam
Lipstick - Viva Empowered (1 gms)",Makeup,Lips,2550,0,0,4.6,34,7,,In Stock,High,2550
M.A.C,"M.A.C In Extreme Dimension Lash Mascara
/ Mini - 3D Black (4gm)",Makeup,Eyes,1500,0,0,4.3,1305,190,,In Stock,High,1500
M.A.C,M.A.C Prep + Prime Lip (1.7g),Makeup,Lips,2300,0,0,4.5,395,69,,In Stock,High,2300
M.A.C,M.A.C Brush Cleanser (235ml),Makeup,Tools,1550,0,0,4.5,432,84,,In Stock,High,1550
M.A.C,"M.A.C Lustreglass Lipstick - Like I Was
Saying (3g)",Makeup,Lips,2800,0,0,5.0,4,1,,In Stock,High,2800
M.A.C,M.A.C Studio Finish SPF 35 - NC25 (7gm),Skin Care,Sun Care,2950,0,0,4.4,1697,187,,In Stock,High,2950
M.A.C,"M.A.C Satin Lipstick - Find The Light
(Embroidered Opulence Collection)(3g)",Makeup,Lips,2800,0,0,4.5,25,9,,In Stock,High,2800
M.A.C,"M.A.C Eye Brows Big Boost Fibre Gel -
Stud (4.1g)",Makeup,Eye Brow,2350,0,0,4.4,199,24,,In Stock,High,2350
M.A.C,"M.A.C Mini Hyper Real Skincanvas Balm
Moisturizer With Niacinamide, Hyaluronic
Acid & Ceramide (15ml)",Skin Care,Lip Care,2400,0,0,4.4,369,23,,In Stock,High,2400
M.A.C,"M.A.C Viva Glam Bhumi Pednekar Powder
KissLipstick (1 gms)",Makeup,Face,2550,0,0,4.4,198,31,,In Stock,High,2550
M.A.C,"M.A.C Gently Off Eye and Lip Makeup
Remover (100ml)",Makeup,Face,2850,0,0,4.2,101,14,,In Stock,High,2850
M.A.C,"M.A.C Mini Hyper Real Serumizer Skin
Balancing Serum With Niacinamide,
Hyaluronic Acid & Ceramides (15ml)",Skin Care,Serums,3400,0,0,4.5,241,15,,In Stock,High,3400
M.A.C,"M.A.C Dazzleshadow Liquid - Every Day Is
Sunshine (4.6gm)",Makeup,Eyes,2550,0,0,4.3,180,25,,In Stock,High,2550
M.A.C,"M.A.C Prep + Prime Pore Refiner Stick
(7gm)",Others,Others,3600,0,0,4.3,230,26,,In Stock,High,3600
M.A.C,"M.A.C Frost Lipstick - New York Apple
(3g)",Makeup,Lips,2550,0,0,4.3,216,27,,In Stock,High,2550
M.A.C,"M.A.C Fast Response Eye Cream with
Instant benefit/with caffeine (15ml)",Skin Care,Moisturizers,3700,0,0,4.4,102,10,,In Stock,High,3700
M.A.C,M.A.C Mineralize Blush - Petal Power,Makeup,Face,3650,0,0,4.5,286,36,,In Stock,High,3650
M.A.C,"M.A.C Pro Longwear Paint Pot - Layin'
Low (5gm)",Others,Others,3100,0,0,4.4,224,40,,In Stock,High,3100
M.A.C,"M.A.C Prep + Prime Face Protect Lotion
SPF 50 (30ml)",Skin Care,Sun Care,4400,0,0,4.5,15,2,,In Stock,High,4400
M.A.C,"M.A.C Studio Fix Tech Cream-To-Powder
Foundation - NW25 (10g)",Makeup,Face,3850,0,0,4.3,417,44,,In Stock,High,3850
M.A.C,M.A.C Powder Blush - Fleur Power (6g),Makeup,Face,3100,0,0,4.4,128,21,,In Stock,High,3100
M.A.C,"M.A.C Lustreglass Lipstick - Thanks it's
MAC (3 g)",Makeup,Lips,2800,0,0,4.2,8,1,,In Stock,High,2800
M.A.C,"M.A.C Skinfinish Sunstruck Matte Bronzer
- Matte Deep Golden (1 gms)",Makeup,Face,3500,0,0,3.9,42,3,,In Stock,Medium,3500
M.A.C,"M.A.C Studio Fix Mattifine 12Hr Shine-
Control Primer (30ml)",Makeup,Face,3600,0,0,4.4,79,9,,In Stock,High,3600
M.A.C,"M.A.C Molten Metal Highlighter - Bling-
A-Ling! (Embroidered Opulence
Collection)(14ml)",Makeup,Face,3800,0,0,4.4,7,1,,In Stock,High,3800
M.A.C,"M.A.C Hyper Real Glow Palette / Flash +
Awe (4.5gm Each)",Makeup,Face,6500,0,0,4.0,98,6,,In Stock,High,6500
M.A.C,"M.A.C In Extreme Dimension Waterproof
Mascara Lash - Dimensional Black
(13.39gm)",Makeup,Eyes,2950,0,0,4.4,193,31,,In Stock,High,2950
M.A.C,M.A.C Satin Lipstick - Film Noir (3g),Makeup,Lips,2550,0,0,4.5,1582,291,,In Stock,High,2550
M.A.C,"M.A.C Powder Kiss Eye Shadow - Fall In
Love (1.5g)",Makeup,Eyes,2400,0,0,4.6,241,46,,In Stock,High,2400
